namespace,pod_name,container_name,joules,clients,rounds,timestamp,experiment
client5,client5-7d5ff7f8b4-n4n2v,client5,300.85799999999995,5,40,small,C5_R40_small_26-01-26-111637_small
server,server-656f98b57f-4kdrb,linkerd-init,0.0,5,40,small,C5_R40_small_26-01-26-111637_small
server,server-656f98b57f-4kdrb,sidecar,222.3591502,5,40,small,C5_R40_small_26-01-26-111637_small
server,server-656f98b57f-4kdrb,server,229.7012554,5,40,small,C5_R40_small_26-01-26-111637_small
server,server-656f98b57f-4kdrb,linkerd-proxy,224.13404139999992,5,40,small,C5_R40_small_26-01-26-111637_small
client18,client18-69db77c748-cg9vt,sidecar,271.0499999999999,5,40,small,C5_R40_small_26-01-26-111637_small
client18,client18-69db77c748-cg9vt,linkerd-proxy,271.5539999999999,5,40,small,C5_R40_small_26-01-26-111637_small
client18,client18-69db77c748-cg9vt,client18,271.6439999999999,5,40,small,C5_R40_small_26-01-26-111637_small
client18,client18-69db77c748-cg9vt,linkerd-init,0.0,5,40,small,C5_R40_small_26-01-26-111637_small
client4,client4-744474fb99-m4kfg,sidecar,261.51,5,40,small,C5_R40_small_26-01-26-111637_small
client4,client4-744474fb99-m4kfg,client4,262.23,5,40,small,C5_R40_small_26-01-26-111637_small
client4,client4-744474fb99-m4kfg,linkerd-proxy,262.26,5,40,small,C5_R40_small_26-01-26-111637_small
client4,client4-744474fb99-m4kfg,linkerd-init,0.0,5,40,small,C5_R40_small_26-01-26-111637_small
client6,client6-785d875985-pj75g,sidecar,272.916,5,40,small,C5_R40_small_26-01-26-111637_small
client6,client6-785d875985-pj75g,client6,273.78,5,40,small,C5_R40_small_26-01-26-111637_small
client6,client6-785d875985-pj75g,linkerd-proxy,273.744,5,40,small,C5_R40_small_26-01-26-111637_small
client6,client6-785d875985-pj75g,linkerd-init,0.0,5,40,small,C5_R40_small_26-01-26-111637_small
client13,client13-7bf86f4f87-nssxh,linkerd-proxy,335.4,5,40,small,C5_R40_small_26-01-26-111637_small
client13,client13-7bf86f4f87-nssxh,sidecar,314.124,5,40,small,C5_R40_small_26-01-26-111637_small
client13,client13-7bf86f4f87-nssxh,linkerd-init,0.0,5,40,small,C5_R40_small_26-01-26-111637_small
client13,client13-7bf86f4f87-nssxh,client13,335.466,5,40,small,C5_R40_small_26-01-26-111637_small
client19,client19-56fccdb4d9-trzfn,client19,301.60200000000003,5,40,small,C5_R40_small_26-01-26-111637_small
client19,client19-56fccdb4d9-trzfn,linkerd-init,0.0,5,40,small,C5_R40_small_26-01-26-111637_small
client19,client19-56fccdb4d9-trzfn,sidecar,301.032,5,40,small,C5_R40_small_26-01-26-111637_small
client19,client19-56fccdb4d9-trzfn,linkerd-proxy,301.46400000000006,5,40,small,C5_R40_small_26-01-26-111637_small
client1,client1-7b9db886dd-f2krc,linkerd-proxy,280.686,5,40,small,C5_R40_small_26-01-26-111637_small
client1,client1-7b9db886dd-f2krc,linkerd-init,0.0,5,40,small,C5_R40_small_26-01-26-111637_small
client1,client1-7b9db886dd-f2krc,client1,280.776,5,40,small,C5_R40_small_26-01-26-111637_small
client1,client1-7b9db886dd-f2krc,sidecar,280.146,5,40,small,C5_R40_small_26-01-26-111637_small
client17,client17-69b85b5ccf-pgrhw,linkerd-init,0.0,5,40,small,C5_R40_small_26-01-26-111637_small
client17,client17-69b85b5ccf-pgrhw,linkerd-proxy,239.718,5,40,small,C5_R40_small_26-01-26-111637_small
client17,client17-69b85b5ccf-pgrhw,client17,241.752,5,40,small,C5_R40_small_26-01-26-111637_small
client17,client17-69b85b5ccf-pgrhw,sidecar,238.806,5,40,small,C5_R40_small_26-01-26-111637_small
client10,client10-694b6b97b4-hhbnj,client10,276.31800000000004,5,40,small,C5_R40_small_26-01-26-111637_small
client10,client10-694b6b97b4-hhbnj,sidecar,244.332,5,40,small,C5_R40_small_26-01-26-111637_small
client10,client10-694b6b97b4-hhbnj,linkerd-proxy,276.222,5,40,small,C5_R40_small_26-01-26-111637_small
client10,client10-694b6b97b4-hhbnj,linkerd-init,0.0,5,40,small,C5_R40_small_26-01-26-111637_small
client8,client8-5845965f99-8vsj2,client8,233.424,5,40,small,C5_R40_small_26-01-26-111637_small
client8,client8-5845965f99-8vsj2,sidecar,230.24400000000003,5,40,small,C5_R40_small_26-01-26-111637_small
client8,client8-5845965f99-8vsj2,linkerd-proxy,230.898,5,40,small,C5_R40_small_26-01-26-111637_small
client8,client8-5845965f99-8vsj2,linkerd-init,0.0,5,40,small,C5_R40_small_26-01-26-111637_small
client2,client2-86cd6d8cf7-mvrjc,client2,295.182,5,40,small,C5_R40_small_26-01-26-111637_small
client2,client2-86cd6d8cf7-mvrjc,linkerd-init,0.0,5,40,small,C5_R40_small_26-01-26-111637_small
client2,client2-86cd6d8cf7-mvrjc,sidecar,294.552,5,40,small,C5_R40_small_26-01-26-111637_small
client2,client2-86cd6d8cf7-mvrjc,linkerd-proxy,295.23600000000005,5,40,small,C5_R40_small_26-01-26-111637_small
client20,client20-65f8864f77-crk4z,sidecar,239.736,5,40,small,C5_R40_small_26-01-26-111637_small
client20,client20-65f8864f77-crk4z,client20,266.67600000000004,5,40,small,C5_R40_small_26-01-26-111637_small
client20,client20-65f8864f77-crk4z,linkerd-proxy,266.61,5,40,small,C5_R40_small_26-01-26-111637_small
client20,client20-65f8864f77-crk4z,linkerd-init,0.0,5,40,small,C5_R40_small_26-01-26-111637_small
client7,client7-544486cc98-t9lkv,linkerd-init,0.0,5,40,small,C5_R40_small_26-01-26-111637_small
client7,client7-544486cc98-t9lkv,sidecar,228.9150960000001,5,40,small,C5_R40_small_26-01-26-111637_small
client7,client7-544486cc98-t9lkv,linkerd-proxy,229.77600000000004,5,40,small,C5_R40_small_26-01-26-111637_small
client7,client7-544486cc98-t9lkv,client7,232.53187730000008,5,40,small,C5_R40_small_26-01-26-111637_small
client9,client9-d68fb99b4-cb7lk,client9,274.6980000000001,5,40,small,C5_R40_small_26-01-26-111637_small
client9,client9-d68fb99b4-cb7lk,sidecar,226.56000000000003,5,40,small,C5_R40_small_26-01-26-111637_small
client9,client9-d68fb99b4-cb7lk,linkerd-init,0.0,5,40,small,C5_R40_small_26-01-26-111637_small
client9,client9-d68fb99b4-cb7lk,linkerd-proxy,274.632,5,40,small,C5_R40_small_26-01-26-111637_small
client14,client14-856b5b5576-p6gn9,client14,240.4496336,5,40,small,C5_R40_small_26-01-26-111637_small
client14,client14-856b5b5576-p6gn9,sidecar,235.674618,5,40,small,C5_R40_small_26-01-26-111637_small
client14,client14-856b5b5576-p6gn9,linkerd-init,0.0,5,40,small,C5_R40_small_26-01-26-111637_small
client14,client14-856b5b5576-p6gn9,linkerd-proxy,237.375234,5,40,small,C5_R40_small_26-01-26-111637_small
client3,client3-58c68898cd-t5l8d,sidecar,273.114,5,40,small,C5_R40_small_26-01-26-111637_small
client3,client3-58c68898cd-t5l8d,client3,273.684,5,40,small,C5_R40_small_26-01-26-111637_small
client3,client3-58c68898cd-t5l8d,linkerd-init,0.0,5,40,small,C5_R40_small_26-01-26-111637_small
client3,client3-58c68898cd-t5l8d,linkerd-proxy,273.684,5,40,small,C5_R40_small_26-01-26-111637_small
client16,client16-6dc7f87f54-xv5rz,client16,201.2079144,5,40,small,C5_R40_small_26-01-26-111637_small
client16,client16-6dc7f87f54-xv5rz,linkerd-proxy,197.7955278,5,40,small,C5_R40_small_26-01-26-111637_small
client16,client16-6dc7f87f54-xv5rz,linkerd-init,0.0,5,40,small,C5_R40_small_26-01-26-111637_small
client16,client16-6dc7f87f54-xv5rz,sidecar,196.29405179999995,5,40,small,C5_R40_small_26-01-26-111637_small
client11,client11-565c48c7c7-hdbs8,linkerd-proxy,253.032,5,40,small,C5_R40_small_26-01-26-111637_small
client11,client11-565c48c7c7-hdbs8,sidecar,220.956,5,40,small,C5_R40_small_26-01-26-111637_small
client11,client11-565c48c7c7-hdbs8,client11,253.06200000000004,5,40,small,C5_R40_small_26-01-26-111637_small
client11,client11-565c48c7c7-hdbs8,linkerd-init,0.0,5,40,small,C5_R40_small_26-01-26-111637_small
orchestrator,orchestrator-555f7b7c9d-tfsw5,sidecar,134.6098398,5,40,small,C5_R40_small_26-01-26-111637_small
orchestrator,policy-enforcer-cb8dccbd8-pckvd,sidecar,132.34071240000003,5,40,small,C5_R40_small_26-01-26-111637_small
orchestrator,orchestrator-555f7b7c9d-tfsw5,orchestrator,123.60530040000002,5,40,small,C5_R40_small_26-01-26-111637_small
orchestrator,policy-enforcer-cb8dccbd8-pckvd,policy-enforcer,121.096197,5,40,small,C5_R40_small_26-01-26-111637_small
api-gateway,api-gateway-6bf76d45b7-n7f7h,sidecar,132.572511,5,40,small,C5_R40_small_26-01-26-111637_small
api-gateway,api-gateway-6bf76d45b7-n7f7h,linkerd-proxy,136.93580879999996,5,40,small,C5_R40_small_26-01-26-111637_small
api-gateway,api-gateway-6bf76d45b7-n7f7h,api-gateway,151.54427460000002,5,40,small,C5_R40_small_26-01-26-111637_small
api-gateway,api-gateway-6bf76d45b7-n7f7h,linkerd-init,0.0,5,40,small,C5_R40_small_26-01-26-111637_small
client15,client15-79c969ddf-t7lvn,client15,270.492,5,40,small,C5_R40_small_26-01-26-111637_small
client15,client15-79c969ddf-t7lvn,linkerd-proxy,270.576,5,40,small,C5_R40_small_26-01-26-111637_small
client15,client15-79c969ddf-t7lvn,sidecar,269.814,5,40,small,C5_R40_small_26-01-26-111637_small
client12,client12-79bc8d5846-r5fzn,sidecar,173.442,5,40,small,C5_R40_small_26-01-26-111637_small
client12,client12-79bc8d5846-r5fzn,client12,237.93600000000004,5,40,small,C5_R40_small_26-01-26-111637_small
client12,client12-79bc8d5846-r5fzn,linkerd-proxy,237.84600000000003,5,40,small,C5_R40_small_26-01-26-111637_small
server,maurits-dijk-f44852f8server1-9j2w2,sidecar,131.89610439999998,5,40,small,C5_R40_small_26-01-26-111637_small
server,maurits-dijk-f44852f8server1-9j2w2,hfl-train-model,210.7033576,5,40,small,C5_R40_small_26-01-26-111637_small
server,maurits-dijk-f44852f8server1-9j2w2,hfl-train,207.4705678,5,40,small,C5_R40_small_26-01-26-111637_small
client14,client14-856b5b5576-46hq2,linkerd-init,0.0,5,40,small,C5_R40_small_26-01-26-110707_small
orchestrator,policy-enforcer-cb8dccbd8-pqk89,linkerd-init,0.0,5,40,small,C5_R40_small_26-01-26-110707_small
orchestrator,policy-enforcer-cb8dccbd8-pqk89,linkerd-proxy,130.434,5,40,small,C5_R40_small_26-01-26-110707_small
orchestrator,orchestrator-555f7b7c9d-rkbnv,linkerd-init,0.0,5,40,small,C5_R40_small_26-01-26-110707_small
client15,client15-79c969ddf-wgj6m,linkerd-init,0.0,5,40,small,C5_R40_small_26-01-26-110707_small
client12,client12-79bc8d5846-rldm2,linkerd-init,0.0,5,40,small,C5_R40_small_26-01-26-110707_small
client5,client5-7d5ff7f8b4-v8szj,client5,267.65399999999994,5,40,small,C5_R40_small_26-01-26-110707_small
client5,client5-7d5ff7f8b4-v8szj,sidecar,242.442,5,40,small,C5_R40_small_26-01-26-110707_small
client5,client5-7d5ff7f8b4-v8szj,linkerd-init,0.0,5,40,small,C5_R40_small_26-01-26-110707_small
client5,client5-7d5ff7f8b4-v8szj,linkerd-proxy,267.534,5,40,small,C5_R40_small_26-01-26-110707_small
server,server-656f98b57f-v8lkm,linkerd-init,0.0,5,40,small,C5_R40_small_26-01-26-110707_small
server,server-656f98b57f-v8lkm,sidecar,196.7448198,5,40,small,C5_R40_small_26-01-26-110707_small
server,server-656f98b57f-v8lkm,linkerd-proxy,198.3440544,5,40,small,C5_R40_small_26-01-26-110707_small
server,server-656f98b57f-v8lkm,server,203.5151022,5,40,small,C5_R40_small_26-01-26-110707_small
client18,client18-69db77c748-2r2jf,sidecar,297.072,5,40,small,C5_R40_small_26-01-26-110707_small
client18,client18-69db77c748-2r2jf,linkerd-proxy,297.5759999999999,5,40,small,C5_R40_small_26-01-26-110707_small
client18,client18-69db77c748-2r2jf,client18,297.672,5,40,small,C5_R40_small_26-01-26-110707_small
client18,client18-69db77c748-2r2jf,linkerd-init,0.0,5,40,small,C5_R40_small_26-01-26-110707_small
client4,client4-744474fb99-smh4g,sidecar,308.472,5,40,small,C5_R40_small_26-01-26-110707_small
client4,client4-744474fb99-smh4g,client4,309.072,5,40,small,C5_R40_small_26-01-26-110707_small
client4,client4-744474fb99-smh4g,linkerd-proxy,309.042,5,40,small,C5_R40_small_26-01-26-110707_small
client4,client4-744474fb99-smh4g,linkerd-init,0.0,5,40,small,C5_R40_small_26-01-26-110707_small
client6,client6-785d875985-687dd,sidecar,292.68600000000004,5,40,small,C5_R40_small_26-01-26-110707_small
client6,client6-785d875985-687dd,linkerd-init,0.0,5,40,small,C5_R40_small_26-01-26-110707_small
client6,client6-785d875985-687dd,client6,293.34600000000006,5,40,small,C5_R40_small_26-01-26-110707_small
client6,client6-785d875985-687dd,linkerd-proxy,293.124,5,40,small,C5_R40_small_26-01-26-110707_small
client13,client13-7bf86f4f87-dvpfp,linkerd-init,0.0,5,40,small,C5_R40_small_26-01-26-110707_small
client13,client13-7bf86f4f87-dvpfp,sidecar,248.244,5,40,small,C5_R40_small_26-01-26-110707_small
client13,client13-7bf86f4f87-dvpfp,client13,258.726,5,40,small,C5_R40_small_26-01-26-110707_small
client13,client13-7bf86f4f87-dvpfp,linkerd-proxy,258.57,5,40,small,C5_R40_small_26-01-26-110707_small
client19,client19-56fccdb4d9-s48lp,client19,281.196,5,40,small,C5_R40_small_26-01-26-110707_small
client19,client19-56fccdb4d9-s48lp,linkerd-proxy,281.064,5,40,small,C5_R40_small_26-01-26-110707_small
client19,client19-56fccdb4d9-s48lp,sidecar,280.506,5,40,small,C5_R40_small_26-01-26-110707_small
client19,client19-56fccdb4d9-s48lp,linkerd-init,0.0,5,40,small,C5_R40_small_26-01-26-110707_small
client1,client1-7b9db886dd-r59vz,sidecar,274.20000000000005,5,40,small,C5_R40_small_26-01-26-110707_small
client1,client1-7b9db886dd-r59vz,linkerd-init,0.0,5,40,small,C5_R40_small_26-01-26-110707_small
client1,client1-7b9db886dd-r59vz,client1,274.848,5,40,small,C5_R40_small_26-01-26-110707_small
client1,client1-7b9db886dd-r59vz,linkerd-proxy,274.7579999999999,5,40,small,C5_R40_small_26-01-26-110707_small
client17,client17-69b85b5ccf-qzt8p,client17,233.148,5,40,small,C5_R40_small_26-01-26-110707_small
client17,client17-69b85b5ccf-qzt8p,sidecar,199.962,5,40,small,C5_R40_small_26-01-26-110707_small
client17,client17-69b85b5ccf-qzt8p,linkerd-proxy,230.442,5,40,small,C5_R40_small_26-01-26-110707_small
client17,client17-69b85b5ccf-qzt8p,linkerd-init,0.0,5,40,small,C5_R40_small_26-01-26-110707_small
client10,client10-694b6b97b4-mjrvd,linkerd-proxy,250.992,5,40,small,C5_R40_small_26-01-26-110707_small
client10,client10-694b6b97b4-mjrvd,linkerd-init,0.0,5,40,small,C5_R40_small_26-01-26-110707_small
client10,client10-694b6b97b4-mjrvd,client10,251.094,5,40,small,C5_R40_small_26-01-26-110707_small
client10,client10-694b6b97b4-mjrvd,sidecar,223.536,5,40,small,C5_R40_small_26-01-26-110707_small
client8,client8-5845965f99-k8chg,sidecar,262.83,5,40,small,C5_R40_small_26-01-26-110707_small
client8,client8-5845965f99-k8chg,client8,266.636846,5,40,small,C5_R40_small_26-01-26-110707_small
client8,client8-5845965f99-k8chg,linkerd-proxy,263.30400000000003,5,40,small,C5_R40_small_26-01-26-110707_small
client8,client8-5845965f99-k8chg,linkerd-init,0.0,5,40,small,C5_R40_small_26-01-26-110707_small
client2,client2-86cd6d8cf7-jkjcd,sidecar,269.976,5,40,small,C5_R40_small_26-01-26-110707_small
client2,client2-86cd6d8cf7-jkjcd,client2,270.516,5,40,small,C5_R40_small_26-01-26-110707_small
client2,client2-86cd6d8cf7-jkjcd,linkerd-init,0.0,5,40,small,C5_R40_small_26-01-26-110707_small
client2,client2-86cd6d8cf7-jkjcd,linkerd-proxy,270.48,5,40,small,C5_R40_small_26-01-26-110707_small
client20,client20-65f8864f77-xnx6k,linkerd-init,0.0,5,40,small,C5_R40_small_26-01-26-110707_small
client20,client20-65f8864f77-xnx6k,client20,314.886,5,40,small,C5_R40_small_26-01-26-110707_small
client20,client20-65f8864f77-xnx6k,linkerd-proxy,314.694,5,40,small,C5_R40_small_26-01-26-110707_small
client20,client20-65f8864f77-xnx6k,sidecar,287.88,5,40,small,C5_R40_small_26-01-26-110707_small
client7,client7-544486cc98-rs6t6,client7,234.75336630000007,5,40,small,C5_R40_small_26-01-26-110707_small
client7,client7-544486cc98-rs6t6,sidecar,230.9182992000001,5,40,small,C5_R40_small_26-01-26-110707_small
client7,client7-544486cc98-rs6t6,linkerd-proxy,231.9660000000001,5,40,small,C5_R40_small_26-01-26-110707_small
client7,client7-544486cc98-rs6t6,linkerd-init,0.0,5,40,small,C5_R40_small_26-01-26-110707_small
client9,client9-d68fb99b4-5qtns,client9,265.428,5,40,small,C5_R40_small_26-01-26-110707_small
client9,client9-d68fb99b4-5qtns,linkerd-proxy,265.362,5,40,small,C5_R40_small_26-01-26-110707_small
client9,client9-d68fb99b4-5qtns,sidecar,222.39,5,40,small,C5_R40_small_26-01-26-110707_small
client9,client9-d68fb99b4-5qtns,linkerd-init,0.0,5,40,small,C5_R40_small_26-01-26-110707_small
client14,client14-856b5b5576-46hq2,sidecar,204.49159560000004,5,40,small,C5_R40_small_26-01-26-110707_small
client14,client14-856b5b5576-46hq2,linkerd-proxy,206.1989636,5,40,small,C5_R40_small_26-01-26-110707_small
client14,client14-856b5b5576-46hq2,client14,210.2631556000001,5,40,small,C5_R40_small_26-01-26-110707_small
client3,client3-58c68898cd-hb6mb,client3,270.10200000000003,5,40,small,C5_R40_small_26-01-26-110707_small
client3,client3-58c68898cd-hb6mb,sidecar,269.44800000000004,5,40,small,C5_R40_small_26-01-26-110707_small
client3,client3-58c68898cd-hb6mb,linkerd-init,0.0,5,40,small,C5_R40_small_26-01-26-110707_small
client3,client3-58c68898cd-hb6mb,linkerd-proxy,269.922,5,40,small,C5_R40_small_26-01-26-110707_small
client16,client16-6dc7f87f54-jsvpz,linkerd-init,0.0,5,40,small,C5_R40_small_26-01-26-110707_small
client16,client16-6dc7f87f54-jsvpz,client16,213.7416583,5,40,small,C5_R40_small_26-01-26-110707_small
client16,client16-6dc7f87f54-jsvpz,sidecar,208.7540149,5,40,small,C5_R40_small_26-01-26-110707_small
client16,client16-6dc7f87f54-jsvpz,linkerd-proxy,210.47635510000003,5,40,small,C5_R40_small_26-01-26-110707_small
client11,client11-565c48c7c7-lvp2c,client11,285.02399999999994,5,40,small,C5_R40_small_26-01-26-110707_small
client11,client11-565c48c7c7-lvp2c,linkerd-proxy,284.8740000000001,5,40,small,C5_R40_small_26-01-26-110707_small
client11,client11-565c48c7c7-lvp2c,sidecar,209.16000000000005,5,40,small,C5_R40_small_26-01-26-110707_small
client11,client11-565c48c7c7-lvp2c,linkerd-init,0.0,5,40,small,C5_R40_small_26-01-26-110707_small
api-gateway,api-gateway-6bf76d45b7-x22n8,linkerd-proxy,134.1501654,5,40,small,C5_R40_small_26-01-26-110707_small
orchestrator,orchestrator-555f7b7c9d-rkbnv,linkerd-proxy,131.28,5,40,small,C5_R40_small_26-01-26-110707_small
orchestrator,orchestrator-555f7b7c9d-rkbnv,sidecar,132.09776859999997,5,40,small,C5_R40_small_26-01-26-110707_small
orchestrator,orchestrator-555f7b7c9d-rkbnv,orchestrator,123.2290088,5,40,small,C5_R40_small_26-01-26-110707_small
api-gateway,api-gateway-6bf76d45b7-x22n8,sidecar,129.96675800000003,5,40,small,C5_R40_small_26-01-26-110707_small
orchestrator,policy-enforcer-cb8dccbd8-pqk89,sidecar,129.80016779999997,5,40,small,C5_R40_small_26-01-26-110707_small
api-gateway,api-gateway-6bf76d45b7-x22n8,api-gateway,150.72515399999995,5,40,small,C5_R40_small_26-01-26-110707_small
orchestrator,policy-enforcer-cb8dccbd8-pqk89,policy-enforcer,131.258709,5,40,small,C5_R40_small_26-01-26-110707_small
api-gateway,api-gateway-6bf76d45b7-x22n8,linkerd-init,0.0,5,40,small,C5_R40_small_26-01-26-110707_small
client15,client15-79c969ddf-wgj6m,sidecar,290.50199999999995,5,40,small,C5_R40_small_26-01-26-110707_small
client15,client15-79c969ddf-wgj6m,client15,291.162,5,40,small,C5_R40_small_26-01-26-110707_small
client15,client15-79c969ddf-wgj6m,linkerd-proxy,291.3059999999999,5,40,small,C5_R40_small_26-01-26-110707_small
client12,client12-79bc8d5846-rldm2,sidecar,219.294,5,40,small,C5_R40_small_26-01-26-110707_small
client12,client12-79bc8d5846-rldm2,client12,280.242,5,40,small,C5_R40_small_26-01-26-110707_small
client12,client12-79bc8d5846-rldm2,linkerd-proxy,280.14,5,40,small,C5_R40_small_26-01-26-110707_small
server,maurits-dijk-7f7e3c34server1-dxx5w,hfl-train-model,186.712866,5,40,small,C5_R40_small_26-01-26-110707_small
server,maurits-dijk-7f7e3c34server1-dxx5w,sidecar,120.3042048,5,40,small,C5_R40_small_26-01-26-110707_small
server,maurits-dijk-7f7e3c34server1-dxx5w,hfl-train,184.12602239999995,5,40,small,C5_R40_small_26-01-26-110707_small
client13,client13-7bf86f4f87-pjtn2,linkerd-init,0.0,5,40,small,C5_R40_small_26-01-26-111150_small
client19,client19-56fccdb4d9-xkll6,linkerd-init,0.0,5,40,small,C5_R40_small_26-01-26-111150_small
client1,client1-7b9db886dd-cwl2m,linkerd-proxy,268.458,5,40,small,C5_R40_small_26-01-26-111150_small
client1,client1-7b9db886dd-cwl2m,linkerd-init,0.0,5,40,small,C5_R40_small_26-01-26-111150_small
client1,client1-7b9db886dd-cwl2m,sidecar,267.98400000000004,5,40,small,C5_R40_small_26-01-26-111150_small
client1,client1-7b9db886dd-cwl2m,client1,268.554,5,40,small,C5_R40_small_26-01-26-111150_small
client17,client17-69b85b5ccf-vxvh8,sidecar,223.940577,5,40,small,C5_R40_small_26-01-26-111150_small
client17,client17-69b85b5ccf-vxvh8,linkerd-proxy,225.98927999999992,5,40,small,C5_R40_small_26-01-26-111150_small
client17,client17-69b85b5ccf-vxvh8,client17,230.400984,5,40,small,C5_R40_small_26-01-26-111150_small
client17,client17-69b85b5ccf-vxvh8,linkerd-init,0.0,5,40,small,C5_R40_small_26-01-26-111150_small
client10,client10-694b6b97b4-2fwvx,linkerd-init,0.0,5,40,small,C5_R40_small_26-01-26-111150_small
client8,client8-5845965f99-kfxn8,linkerd-proxy,232.6554405,5,40,small,C5_R40_small_26-01-26-111150_small
client8,client8-5845965f99-kfxn8,sidecar,231.7046415,5,40,small,C5_R40_small_26-01-26-111150_small
client8,client8-5845965f99-kfxn8,client8,236.8016295,5,40,small,C5_R40_small_26-01-26-111150_small
client8,client8-5845965f99-kfxn8,linkerd-init,0.0,5,40,small,C5_R40_small_26-01-26-111150_small
client2,client2-86cd6d8cf7-qjtjb,sidecar,288.84000000000003,5,40,small,C5_R40_small_26-01-26-111150_small
client2,client2-86cd6d8cf7-qjtjb,linkerd-init,0.0,5,40,small,C5_R40_small_26-01-26-111150_small
client2,client2-86cd6d8cf7-qjtjb,client2,289.47,5,40,small,C5_R40_small_26-01-26-111150_small
client2,client2-86cd6d8cf7-qjtjb,linkerd-proxy,289.44000000000005,5,40,small,C5_R40_small_26-01-26-111150_small
client20,client20-65f8864f77-d7ffx,sidecar,260.07,5,40,small,C5_R40_small_26-01-26-111150_small
client20,client20-65f8864f77-d7ffx,linkerd-proxy,271.884,5,40,small,C5_R40_small_26-01-26-111150_small
client20,client20-65f8864f77-d7ffx,client20,272.01000000000005,5,40,small,C5_R40_small_26-01-26-111150_small
client20,client20-65f8864f77-d7ffx,linkerd-init,0.0,5,40,small,C5_R40_small_26-01-26-111150_small
client7,client7-544486cc98-xhxbt,client7,251.448,5,40,small,C5_R40_small_26-01-26-111150_small
client7,client7-544486cc98-xhxbt,linkerd-init,0.0,5,40,small,C5_R40_small_26-01-26-111150_small
client7,client7-544486cc98-xhxbt,linkerd-proxy,250.95,5,40,small,C5_R40_small_26-01-26-111150_small
client7,client7-544486cc98-xhxbt,sidecar,250.524,5,40,small,C5_R40_small_26-01-26-111150_small
client9,client9-d68fb99b4-zpgrr,linkerd-init,0.0,5,40,small,C5_R40_small_26-01-26-111150_small
client9,client9-d68fb99b4-zpgrr,client9,292.53000000000003,5,40,small,C5_R40_small_26-01-26-111150_small
client9,client9-d68fb99b4-zpgrr,linkerd-proxy,292.368,5,40,small,C5_R40_small_26-01-26-111150_small
client9,client9-d68fb99b4-zpgrr,sidecar,255.126,5,40,small,C5_R40_small_26-01-26-111150_small
client14,client14-856b5b5576-qh4tm,linkerd-proxy,224.898,5,40,small,C5_R40_small_26-01-26-111150_small
client14,client14-856b5b5576-qh4tm,sidecar,211.488,5,40,small,C5_R40_small_26-01-26-111150_small
client14,client14-856b5b5576-qh4tm,client14,226.938,5,40,small,C5_R40_small_26-01-26-111150_small
client14,client14-856b5b5576-qh4tm,linkerd-init,0.0,5,40,small,C5_R40_small_26-01-26-111150_small
client3,client3-58c68898cd-nsvwk,linkerd-init,0.0,5,40,small,C5_R40_small_26-01-26-111150_small
client3,client3-58c68898cd-nsvwk,client3,285.402,5,40,small,C5_R40_small_26-01-26-111150_small
client3,client3-58c68898cd-nsvwk,sidecar,284.772,5,40,small,C5_R40_small_26-01-26-111150_small
client3,client3-58c68898cd-nsvwk,linkerd-proxy,285.462,5,40,small,C5_R40_small_26-01-26-111150_small
client16,client16-6dc7f87f54-xkk5m,linkerd-proxy,226.728,5,40,small,C5_R40_small_26-01-26-111150_small
client16,client16-6dc7f87f54-xkk5m,linkerd-init,0.0,5,40,small,C5_R40_small_26-01-26-111150_small
client16,client16-6dc7f87f54-xkk5m,client16,228.924,5,40,small,C5_R40_small_26-01-26-111150_small
client16,client16-6dc7f87f54-xkk5m,sidecar,226.152,5,40,small,C5_R40_small_26-01-26-111150_small
client11,client11-565c48c7c7-26wmq,sidecar,226.356,5,40,small,C5_R40_small_26-01-26-111150_small
client11,client11-565c48c7c7-26wmq,linkerd-init,0.0,5,40,small,C5_R40_small_26-01-26-111150_small
client11,client11-565c48c7c7-26wmq,client11,300.24000000000007,5,40,small,C5_R40_small_26-01-26-111150_small
client11,client11-565c48c7c7-26wmq,linkerd-proxy,300.1499999999999,5,40,small,C5_R40_small_26-01-26-111150_small
orchestrator,policy-enforcer-cb8dccbd8-s25qf,linkerd-init,0.0,5,40,small,C5_R40_small_26-01-26-111150_small
orchestrator,orchestrator-555f7b7c9d-xtccn,linkerd-init,0.0,5,40,small,C5_R40_small_26-01-26-111150_small
orchestrator,policy-enforcer-cb8dccbd8-s25qf,linkerd-proxy,128.556,5,40,small,C5_R40_small_26-01-26-111150_small
api-gateway,api-gateway-6bf76d45b7-5cqhb,linkerd-proxy,130.464,5,40,small,C5_R40_small_26-01-26-111150_small
orchestrator,orchestrator-555f7b7c9d-xtccn,linkerd-proxy,128.82600000000002,5,40,small,C5_R40_small_26-01-26-111150_small
api-gateway,api-gateway-6bf76d45b7-5cqhb,linkerd-init,0.0,5,40,small,C5_R40_small_26-01-26-111150_small
client15,client15-79c969ddf-pxj2z,client15,280.548,5,40,small,C5_R40_small_26-01-26-111150_small
client15,client15-79c969ddf-pxj2z,sidecar,256.092,5,40,small,C5_R40_small_26-01-26-111150_small
client15,client15-79c969ddf-pxj2z,linkerd-proxy,280.572,5,40,small,C5_R40_small_26-01-26-111150_small
client15,client15-79c969ddf-pxj2z,linkerd-init,0.0,5,40,small,C5_R40_small_26-01-26-111150_small
client12,client12-79bc8d5846-pm4kt,client12,256.548,5,40,small,C5_R40_small_26-01-26-111150_small
